can_id,fill_level,battery_level,overflow_flag,log_time
3,54.41,84.96,False,2026-03-16 00:51:31.987931
3,54.7,84.95,False,2026-03-16 01:51:31.987931
3,54.88,84.91,False,2026-03-16 02:51:31.987931
3,55.28,84.87,False,2026-03-16 03:51:31.987931
3,55.67,84.84,False,2026-03-16 04:51:31.987931
3,55.81,84.8,False,2026-03-16 05:51:31.987931
3,57.41,84.76,False,2026-03-16 06:51:31.987931
3,57.99,84.73,False,2026-03-16 07:51:31.987931
3,61.41,84.7,False,2026-03-16 08:51:31.987931
3,65.57,84.67,False,2026-03-16 09:51:31.987931
3,70.52,84.64,False,2026-03-16 10:51:31.987931
3,71.86,84.63,False,2026-03-16 11:51:31.987931
3,76.64,84.58,False,2026-03-16 12:51:31.987931
3,81.19,84.56,False,2026-03-16 13:51:31.987931
3,9.95,84.53,False,2026-03-16 14:51:31.987931
3,11.36,84.5,False,2026-03-16 15:51:31.987931
3,12.57,84.47,False,2026-03-16 16:51:31.987931
3,16.72,84.43,False,2026-03-16 17:51:31.987931
3,19.58,84.4,False,2026-03-16 18:51:31.987931
3,23.83,84.36,False,2026-03-16 19:51:31.987931
3,25.79,84.32,False,2026-03-16 20:51:31.987931
3,27.56,84.31,False,2026-03-16 21:51:31.987931
3,29.38,84.26,False,2026-03-16 22:51:31.987931
3,30.71,84.24,False,2026-03-16 23:51:31.987931
3,31.07,84.23,False,2026-03-17 00:51:31.987931
3,31.39,84.21,False,2026-03-17 01:51:31.987931
3,31.84,84.19,False,2026-03-17 02:51:31.987931
3,32.06,84.14,False,2026-03-17 03:51:31.987931
3,32.49,84.11,False,2026-03-17 04:51:31.987931
3,32.73,84.1,False,2026-03-17 05:51:31.987931
3,33.45,84.06,False,2026-03-17 06:51:31.987931
3,34.67,84.03,False,2026-03-17 07:51:31.987931
3,37.88,83.98,False,2026-03-17 08:51:31.987931
3,42.08,83.93,False,2026-03-17 09:51:31.987931
3,44.91,83.89,False,2026-03-17 10:51:31.987931
3,45.44,83.85,False,2026-03-17 11:51:31.987931
3,47.71,83.81,False,2026-03-17 12:51:31.987931
3,51.86,83.79,False,2026-03-17 13:51:31.987931
3,55.42,83.75,False,2026-03-17 14:51:31.987931
3,56.19,83.74,False,2026-03-17 15:51:31.987931
3,57.96,83.69,False,2026-03-17 16:51:31.987931
3,62.67,83.67,False,2026-03-17 17:51:31.987931
3,66.11,83.63,False,2026-03-17 18:51:31.987931
3,68.94,83.59,False,2026-03-17 19:51:31.987931
3,70.41,83.56,False,2026-03-17 20:51:31.987931
3,71.44,83.55,False,2026-03-17 21:51:31.987931
3,73.21,83.52,False,2026-03-17 22:51:31.987931
3,74.08,83.5,False,2026-03-17 23:51:31.987931
3,74.22,83.47,False,2026-03-18 00:51:31.987931
3,74.23,83.44,False,2026-03-18 01:51:31.987931
3,74.52,83.42,False,2026-03-18 02:51:31.987931
3,74.62,83.38,False,2026-03-18 03:51:31.987931
3,75.04,83.33,False,2026-03-18 04:51:31.987931
3,75.46,83.3,False,2026-03-18 05:51:31.987931
3,76.54,83.25,False,2026-03-18 06:51:31.987931
3,77.4,83.21,False,2026-03-18 07:51:31.987931
3,80.44,83.17,False,2026-03-18 08:51:31.987931
3,8.23,83.13,False,2026-03-18 09:51:31.987931
3,13.02,83.11,False,2026-03-18 10:51:31.987931
3,14.0,83.07,False,2026-03-18 11:51:31.987931
3,18.56,83.04,False,2026-03-18 12:51:31.987931
3,22.11,83.01,False,2026-03-18 13:51:31.987931
3,26.39,82.99,False,2026-03-18 14:51:31.987931
3,28.05,82.97,False,2026-03-18 15:51:31.987931
3,28.7,82.94,False,2026-03-18 16:51:31.987931
3,31.12,82.92,False,2026-03-18 17:51:31.987931
3,33.44,82.9,False,2026-03-18 18:51:31.987931
3,38.07,82.86,False,2026-03-18 19:51:31.987931
3,40.06,82.83,False,2026-03-18 20:51:31.987931
3,40.99,82.81,False,2026-03-18 21:51:31.987931
3,42.99,82.79,False,2026-03-18 22:51:31.987931
3,44.19,82.78,False,2026-03-18 23:51:31.987931
3,44.38,82.74,False,2026-03-19 00:51:31.987931
3,44.84,82.71,False,2026-03-19 01:51:31.987931
3,45.08,82.67,False,2026-03-19 02:51:31.987931
3,45.55,82.64,False,2026-03-19 03:51:31.987931
3,45.59,82.61,False,2026-03-19 04:51:31.987931
3,45.8,82.56,False,2026-03-19 05:51:31.987931
3,46.71,82.51,False,2026-03-19 06:51:31.987931
3,47.7,82.49,False,2026-03-19 07:51:31.987931
3,50.23,82.45,False,2026-03-19 08:51:31.987931
3,53.85,82.44,False,2026-03-19 09:51:31.987931
3,55.87,82.43,False,2026-03-19 10:51:31.987931
3,57.17,82.39,False,2026-03-19 11:51:31.987931
3,61.19,82.34,False,2026-03-19 12:51:31.987931
3,66.13,82.31,False,2026-03-19 13:51:31.987931
3,69.53,82.27,False,2026-03-19 14:51:31.987931
3,70.24,82.23,False,2026-03-19 15:51:31.987931
3,71.72,82.19,False,2026-03-19 16:51:31.987931
3,75.85,82.18,False,2026-03-19 17:51:31.987931
3,80.54,82.17,False,2026-03-19 18:51:31.987931
3,14.23,82.15,False,2026-03-19 19:51:31.987931
3,16.14,82.11,False,2026-03-19 20:51:31.987931
3,16.85,82.07,False,2026-03-19 21:51:31.987931
3,17.94,82.03,False,2026-03-19 22:51:31.987931
3,19.41,82.0,False,2026-03-19 23:51:31.987931
3,19.55,81.96,False,2026-03-20 00:51:31.987931
3,19.71,81.95,False,2026-03-20 01:51:31.987931
3,19.88,81.92,False,2026-03-20 02:51:31.987931
3,20.1,81.9,False,2026-03-20 03:51:31.987931
3,20.17,81.86,False,2026-03-20 04:51:31.987931
3,20.51,81.82,False,2026-03-20 05:51:31.987931
3,22.08,81.78,False,2026-03-20 06:51:31.987931
3,24.05,81.74,False,2026-03-20 07:51:31.987931
3,26.95,81.69,False,2026-03-20 08:51:31.987931
3,29.02,81.66,False,2026-03-20 09:51:31.987931
3,34.02,81.64,False,2026-03-20 10:51:31.987931
3,35.98,81.62,False,2026-03-20 11:51:31.987931
3,40.86,81.61,False,2026-03-20 12:51:31.987931
3,43.04,81.57,False,2026-03-20 13:51:31.987931
3,46.86,81.52,False,2026-03-20 14:51:31.987931
3,48.11,81.49,False,2026-03-20 15:51:31.987931
3,48.7,81.46,False,2026-03-20 16:51:31.987931
3,52.77,81.44,False,2026-03-20 17:51:31.987931
3,54.79,81.4,False,2026-03-20 18:51:31.987931
3,57.38,81.37,False,2026-03-20 19:51:31.987931
3,59.01,81.36,False,2026-03-20 20:51:31.987931
3,59.8,81.31,False,2026-03-20 21:51:31.987931
3,60.92,81.28,False,2026-03-20 22:51:31.987931
3,61.55,81.24,False,2026-03-20 23:51:31.987931
3,61.98,81.21,False,2026-03-21 00:51:31.987931
3,62.07,81.19,False,2026-03-21 01:51:31.987931
3,62.38,81.15,False,2026-03-21 02:51:31.987931
3,62.57,81.12,False,2026-03-21 03:51:31.987931
3,62.83,81.09,False,2026-03-21 04:51:31.987931
3,63.08,81.07,False,2026-03-21 05:51:31.987931
3,65.01,81.04,False,2026-03-21 06:51:31.987931
3,66.71,81.01,False,2026-03-21 07:51:31.987931
3,70.78,80.97,False,2026-03-21 08:51:31.987931
3,73.06,80.93,False,2026-03-21 09:51:31.987931
3,76.38,80.91,False,2026-03-21 10:51:31.987931
3,77.85,80.89,False,2026-03-21 11:51:31.987931
3,80.71,80.84,False,2026-03-21 12:51:31.987931
3,8.47,80.8,False,2026-03-21 13:51:31.987931
3,12.11,80.77,False,2026-03-21 14:51:31.987931
3,13.68,80.74,False,2026-03-21 15:51:31.987931
3,15.3,80.7,False,2026-03-21 16:51:31.987931
3,18.91,80.66,False,2026-03-21 17:51:31.987931
3,23.43,80.63,False,2026-03-21 18:51:31.987931
3,27.16,80.59,False,2026-03-21 19:51:31.987931
3,27.95,80.54,False,2026-03-21 20:51:31.987931
3,29.87,80.5,False,2026-03-21 21:51:31.987931
3,30.94,80.46,False,2026-03-21 22:51:31.987931
3,32.42,80.42,False,2026-03-21 23:51:31.987931
3,32.64,80.38,False,2026-03-22 00:51:31.987931
3,32.72,80.33,False,2026-03-22 01:51:31.987931
3,32.93,80.31,False,2026-03-22 02:51:31.987931
3,33.43,80.27,False,2026-03-22 03:51:31.987931
3,33.82,80.23,False,2026-03-22 04:51:31.987931
3,33.87,80.19,False,2026-03-22 05:51:31.987931
3,35.2,80.18,False,2026-03-22 06:51:31.987931
3,36.76,80.16,False,2026-03-22 07:51:31.987931
3,38.82,80.13,False,2026-03-22 08:51:31.987931
3,41.15,80.1,False,2026-03-22 09:51:31.987931
3,46.08,80.08,False,2026-03-22 10:51:31.987931
3,46.98,80.04,False,2026-03-22 11:51:31.987931
3,50.96,80.01,False,2026-03-22 12:51:31.987931
3,53.93,79.96,False,2026-03-22 13:51:31.987931
3,56.9,79.91,False,2026-03-22 14:51:31.987931
3,58.6,79.89,False,2026-03-22 15:51:31.987931
3,59.94,79.85,False,2026-03-22 16:51:31.987931
3,64.05,79.83,False,2026-03-22 17:51:31.987931
3,66.88,79.8,False,2026-03-22 18:51:31.987931
3,69.09,79.77,False,2026-03-22 19:51:31.987931
3,69.99,79.75,False,2026-03-22 20:51:31.987931
3,71.7,79.71,False,2026-03-22 21:51:31.987931
3,73.2,79.66,False,2026-03-22 22:51:31.987931
3,74.34,79.64,False,2026-03-22 23:51:31.987931
3,74.6,79.63,False,2026-03-23 00:51:31.987931
3,74.79,79.59,False,2026-03-23 01:51:31.987931
3,75.18,79.56,False,2026-03-23 02:51:31.987931
3,75.32,79.52,False,2026-03-23 03:51:31.987931
3,75.44,79.51,False,2026-03-23 04:51:31.987931
3,75.75,79.47,False,2026-03-23 05:51:31.987931
3,76.88,79.43,False,2026-03-23 06:51:31.987931
3,77.96,79.4,False,2026-03-23 07:51:31.987931
3,80.64,79.36,False,2026-03-23 08:51:31.987931
3,13.01,79.35,False,2026-03-23 09:51:31.987931
3,16.24,79.33,False,2026-03-23 10:51:31.987931
3,18.11,79.29,False,2026-03-23 11:51:31.987931
3,21.22,79.25,False,2026-03-23 12:51:31.987931
3,25.29,79.22,False,2026-03-23 13:51:31.987931
3,27.7,79.18,False,2026-03-23 14:51:31.987931
3,28.69,79.16,False,2026-03-23 15:51:31.987931
3,30.33,79.12,False,2026-03-23 16:51:31.987931
3,33.92,79.09,False,2026-03-23 17:51:31.987931
3,38.74,79.06,False,2026-03-23 18:51:31.987931
3,43.21,79.03,False,2026-03-23 19:51:31.987931
3,44.44,79.01,False,2026-03-23 20:51:31.987931
3,45.86,78.99,False,2026-03-23 21:51:31.987931
3,46.45,78.95,False,2026-03-23 22:51:31.987931
3,47.04,78.92,False,2026-03-23 23:51:31.987931
3,47.44,78.88,False,2026-03-24 00:51:31.987931
3,47.63,78.87,False,2026-03-24 01:51:31.987931
3,47.91,78.83,False,2026-03-24 02:51:31.987931
3,48.13,78.8,False,2026-03-24 03:51:31.987931
3,48.44,78.75,False,2026-03-24 04:51:31.987931
3,48.86,78.74,False,2026-03-24 05:51:31.987931
3,49.92,78.7,False,2026-03-24 06:51:31.987931
3,51.65,78.69,False,2026-03-24 07:51:31.987931
3,54.03,78.67,False,2026-03-24 08:51:31.987931
3,56.73,78.63,False,2026-03-24 09:51:31.987931
3,59.97,78.61,False,2026-03-24 10:51:31.987931
3,61.63,78.58,False,2026-03-24 11:51:31.987931
3,64.09,78.53,False,2026-03-24 12:51:31.987931
3,66.77,78.51,False,2026-03-24 13:51:31.987931
3,69.65,78.49,False,2026-03-24 14:51:31.987931
3,71.25,78.48,False,2026-03-24 15:51:31.987931
3,72.7,78.47,False,2026-03-24 16:51:31.987931
3,75.65,78.44,False,2026-03-24 17:51:31.987931
3,79.36,78.42,False,2026-03-24 18:51:31.987931
3,84.02,78.41,False,2026-03-24 19:51:31.987931
3,6.65,78.37,False,2026-03-24 20:51:31.987931
3,7.83,78.33,False,2026-03-24 21:51:31.987931
3,9.49,78.32,False,2026-03-24 22:51:31.987931
3,11.45,78.29,False,2026-03-24 23:51:31.987931
3,11.67,78.25,False,2026-03-25 00:51:31.987931
3,11.96,78.21,False,2026-03-25 01:51:31.987931
3,12.38,78.19,False,2026-03-25 02:51:31.987931
3,12.67,78.17,False,2026-03-25 03:51:31.987931
3,12.73,78.12,False,2026-03-25 04:51:31.987931
3,12.76,78.08,False,2026-03-25 05:51:31.987931
3,14.32,78.06,False,2026-03-25 06:51:31.987931
3,15.45,78.04,False,2026-03-25 07:51:31.987931
3,19.82,78.01,False,2026-03-25 08:51:31.987931
3,24.79,77.97,False,2026-03-25 09:51:31.987931
3,27.15,77.92,False,2026-03-25 10:51:31.987931
3,28.44,77.89,False,2026-03-25 11:51:31.987931
3,32.52,77.85,False,2026-03-25 12:51:31.987931
3,36.04,77.8,False,2026-03-25 13:51:31.987931
3,38.59,77.75,False,2026-03-25 14:51:31.987931
3,39.26,77.72,False,2026-03-25 15:51:31.987931
3,40.21,77.7,False,2026-03-25 16:51:31.987931
3,44.97,77.69,False,2026-03-25 17:51:31.987931
3,46.98,77.65,False,2026-03-25 18:51:31.987931
3,49.09,77.61,False,2026-03-25 19:51:31.987931
3,49.92,77.58,False,2026-03-25 20:51:31.987931
3,51.55,77.55,False,2026-03-25 21:51:31.987931
3,52.74,77.51,False,2026-03-25 22:51:31.987931
3,53.24,77.48,False,2026-03-25 23:51:31.987931
3,53.28,77.43,False,2026-03-26 00:51:31.987931
3,53.4,77.4,False,2026-03-26 01:51:31.987931
3,53.46,77.38,False,2026-03-26 02:51:31.987931
3,53.75,77.34,False,2026-03-26 03:51:31.987931
3,54.01,77.33,False,2026-03-26 04:51:31.987931
3,54.27,77.31,False,2026-03-26 05:51:31.987931
3,55.99,77.26,False,2026-03-26 06:51:31.987931
3,57.42,77.22,False,2026-03-26 07:51:31.987931
3,60.48,77.19,False,2026-03-26 08:51:31.987931
3,63.02,77.14,False,2026-03-26 09:51:31.987931
3,65.85,77.13,False,2026-03-26 10:51:31.987931
3,67.02,77.09,False,2026-03-26 11:51:31.987931
3,70.09,77.07,False,2026-03-26 12:51:31.987931
3,72.68,77.03,False,2026-03-26 13:51:31.987931
3,76.12,76.99,False,2026-03-26 14:51:31.987931
3,77.77,76.96,False,2026-03-26 15:51:31.987931
3,78.67,76.91,False,2026-03-26 16:51:31.987931
3,80.98,76.87,False,2026-03-26 17:51:31.987931
3,12.21,76.83,False,2026-03-26 18:51:31.987931
3,17.0,76.81,False,2026-03-26 19:51:31.987931
3,18.77,76.79,False,2026-03-26 20:51:31.987931
3,19.9,76.78,False,2026-03-26 21:51:31.987931
3,21.56,76.75,False,2026-03-26 22:51:31.987931
3,23.16,76.7,False,2026-03-26 23:51:31.987931
3,23.34,76.66,False,2026-03-27 00:51:31.987931
3,23.47,76.62,False,2026-03-27 01:51:31.987931
3,23.52,76.58,False,2026-03-27 02:51:31.987931
3,23.6,76.53,False,2026-03-27 03:51:31.987931
3,24.08,76.49,False,2026-03-27 04:51:31.987931
3,24.22,76.48,False,2026-03-27 05:51:31.987931
3,25.9,76.44,False,2026-03-27 06:51:31.987931
3,26.78,76.4,False,2026-03-27 07:51:31.987931
3,29.22,76.38,False,2026-03-27 08:51:31.987931
3,31.99,76.34,False,2026-03-27 09:51:31.987931
3,35.4,76.3,False,2026-03-27 10:51:31.987931
3,36.21,76.28,False,2026-03-27 11:51:31.987931
3,39.51,76.23,False,2026-03-27 12:51:31.987931
3,41.53,76.2,False,2026-03-27 13:51:31.987931
3,46.29,76.16,False,2026-03-27 14:51:31.987931
3,47.23,76.12,False,2026-03-27 15:51:31.987931
3,48.62,76.09,False,2026-03-27 16:51:31.987931
3,52.53,76.06,False,2026-03-27 17:51:31.987931
3,54.98,76.02,False,2026-03-27 18:51:31.987931
3,57.06,75.99,False,2026-03-27 19:51:31.987931
3,58.71,75.95,False,2026-03-27 20:51:31.987931
3,59.21,75.92,False,2026-03-27 21:51:31.987931
3,60.83,75.9,False,2026-03-27 22:51:31.987931
3,61.44,75.86,False,2026-03-27 23:51:31.987931
3,61.71,75.83,False,2026-03-28 00:51:31.987931
3,62.06,75.8,False,2026-03-28 01:51:31.987931
3,62.18,75.77,False,2026-03-28 02:51:31.987931
3,62.51,75.75,False,2026-03-28 03:51:31.987931
3,62.91,75.71,False,2026-03-28 04:51:31.987931
3,63.2,75.7,False,2026-03-28 05:51:31.987931
3,64.3,75.68,False,2026-03-28 06:51:31.987931
3,66.07,75.66,False,2026-03-28 07:51:31.987931
3,69.53,75.64,False,2026-03-28 08:51:31.987931
3,72.49,75.62,False,2026-03-28 09:51:31.987931
3,77.27,75.59,False,2026-03-28 10:51:31.987931
3,78.4,75.56,False,2026-03-28 11:51:31.987931
3,80.95,75.52,False,2026-03-28 12:51:31.987931
3,9.2,75.47,False,2026-03-28 13:51:31.987931
3,12.07,75.45,False,2026-03-28 14:51:31.987931
3,13.3,75.41,False,2026-03-28 15:51:31.987931
3,15.03,75.37,False,2026-03-28 16:51:31.987931
3,17.41,75.36,False,2026-03-28 17:51:31.987931
3,21.63,75.33,False,2026-03-28 18:51:31.987931
3,26.38,75.3,False,2026-03-28 19:51:31.987931
3,27.5,75.27,False,2026-03-28 20:51:31.987931
3,28.39,75.25,False,2026-03-28 21:51:31.987931
3,30.27,75.2,False,2026-03-28 22:51:31.987931
3,30.96,75.18,False,2026-03-28 23:51:31.987931
3,31.37,75.14,False,2026-03-29 00:51:31.987931
3,31.38,75.12,False,2026-03-29 01:51:31.987931
3,31.59,75.1,False,2026-03-29 02:51:31.987931
3,31.64,75.05,False,2026-03-29 03:51:31.987931
3,31.92,75.01,False,2026-03-29 04:51:31.987931
3,32.36,74.97,False,2026-03-29 05:51:31.987931
3,34.18,74.93,False,2026-03-29 06:51:31.987931
3,35.1,74.91,False,2026-03-29 07:51:31.987931
3,39.82,74.88,False,2026-03-29 08:51:31.987931
3,42.37,74.84,False,2026-03-29 09:51:31.987931
3,46.04,74.8,False,2026-03-29 10:51:31.987931
3,46.85,74.78,False,2026-03-29 11:51:31.987931
3,49.19,74.75,False,2026-03-29 12:51:31.987931
3,53.85,74.73,False,2026-03-29 13:51:31.987931
3,58.66,74.69,False,2026-03-29 14:51:31.987931
3,59.41,74.67,False,2026-03-29 15:51:31.987931
3,60.56,74.64,False,2026-03-29 16:51:31.987931
3,63.77,74.62,False,2026-03-29 17:51:31.987931
3,67.63,74.6,False,2026-03-29 18:51:31.987931
3,70.15,74.57,False,2026-03-29 19:51:31.987931
3,71.79,74.56,False,2026-03-29 20:51:31.987931
3,72.62,74.54,False,2026-03-29 21:51:31.987931
3,73.89,74.5,False,2026-03-29 22:51:31.987931
3,75.85,74.48,False,2026-03-29 23:51:31.987931
3,76.2,74.45,False,2026-03-30 00:51:31.987931
3,76.22,74.41,False,2026-03-30 01:51:31.987931
3,76.36,74.36,False,2026-03-30 02:51:31.987931
3,76.44,74.31,False,2026-03-30 03:51:31.987931
3,76.65,74.28,False,2026-03-30 04:51:31.987931
3,77.13,74.25,False,2026-03-30 05:51:31.987931
3,78.2,74.21,False,2026-03-30 06:51:31.987931
3,79.73,74.16,False,2026-03-30 07:51:31.987931
3,83.31,74.14,False,2026-03-30 08:51:31.987931
3,12.67,74.11,False,2026-03-30 09:51:31.987931
3,16.61,74.06,False,2026-03-30 10:51:31.987931
3,17.36,74.03,False,2026-03-30 11:51:31.987931
3,21.37,74.01,False,2026-03-30 12:51:31.987931
3,24.24,74.0,False,2026-03-30 13:51:31.987931
3,27.42,73.99,False,2026-03-30 14:51:31.987931
3,28.83,73.96,False,2026-03-30 15:51:31.987931
3,30.2,73.94,False,2026-03-30 16:51:31.987931
3,35.03,73.93,False,2026-03-30 17:51:31.987931
3,38.02,73.9,False,2026-03-30 18:51:31.987931
3,40.25,73.87,False,2026-03-30 19:51:31.987931
3,42.01,73.84,False,2026-03-30 20:51:31.987931
3,42.91,73.81,False,2026-03-30 21:51:31.987931
3,43.5,73.78,False,2026-03-30 22:51:31.987931
3,44.68,73.75,False,2026-03-30 23:51:31.987931
3,45.14,73.73,False,2026-03-31 00:51:31.987931
3,45.32,73.72,False,2026-03-31 01:51:31.987931
3,45.72,73.7,False,2026-03-31 02:51:31.987931
3,45.89,73.68,False,2026-03-31 03:51:31.987931
3,46.23,73.63,False,2026-03-31 04:51:31.987931
3,46.49,73.62,False,2026-03-31 05:51:31.987931
3,47.3,73.59,False,2026-03-31 06:51:31.987931
3,48.8,73.54,False,2026-03-31 07:51:31.987931
3,52.73,73.52,False,2026-03-31 08:51:31.987931
3,57.72,73.49,False,2026-03-31 09:51:31.987931
3,61.17,73.45,False,2026-03-31 10:51:31.987931
3,63.1,73.41,False,2026-03-31 11:51:31.987931
3,67.49,73.37,False,2026-03-31 12:51:31.987931
3,70.05,73.32,False,2026-03-31 13:51:31.987931
3,74.37,73.31,False,2026-03-31 14:51:31.987931
3,75.11,73.27,False,2026-03-31 15:51:31.987931
3,76.4,73.23,False,2026-03-31 16:51:31.987931
3,81.14,73.22,False,2026-03-31 17:51:31.987931
3,7.29,73.19,False,2026-03-31 18:51:31.987931
3,12.26,73.16,False,2026-03-31 19:51:31.987931
3,13.45,73.11,False,2026-03-31 20:51:31.987931
3,14.55,73.08,False,2026-03-31 21:51:31.987931
3,15.99,73.04,False,2026-03-31 22:51:31.987931
3,16.96,73.02,False,2026-03-31 23:51:31.987931
3,17.02,72.98,False,2026-04-01 00:51:31.987931
3,17.31,72.95,False,2026-04-01 01:51:31.987931
3,17.39,72.92,False,2026-04-01 02:51:31.987931
3,17.5,72.9,False,2026-04-01 03:51:31.987931
3,17.95,72.88,False,2026-04-01 04:51:31.987931
3,18.08,72.85,False,2026-04-01 05:51:31.987931
3,19.96,72.82,False,2026-04-01 06:51:31.987931
3,21.08,72.8,False,2026-04-01 07:51:31.987931
3,24.74,72.78,False,2026-04-01 08:51:31.987931
3,28.43,72.74,False,2026-04-01 09:51:31.987931
3,31.98,72.7,False,2026-04-01 10:51:31.987931
3,33.91,72.66,False,2026-04-01 11:51:31.987931
3,36.93,72.64,False,2026-04-01 12:51:31.987931
3,40.32,72.59,False,2026-04-01 13:51:31.987931
3,44.53,72.58,False,2026-04-01 14:51:31.987931
3,45.23,72.54,False,2026-04-01 15:51:31.987931
3,46.78,72.52,False,2026-04-01 16:51:31.987931
3,51.45,72.49,False,2026-04-01 17:51:31.987931
3,54.83,72.48,False,2026-04-01 18:51:31.987931
3,57.14,72.43,False,2026-04-01 19:51:31.987931
3,58.0,72.41,False,2026-04-01 20:51:31.987931
3,58.83,72.4,False,2026-04-01 21:51:31.987931
3,59.98,72.36,False,2026-04-01 22:51:31.987931
3,60.72,72.32,False,2026-04-01 23:51:31.987931
3,60.87,72.3,False,2026-04-02 00:51:31.987931
3,61.15,72.26,False,2026-04-02 01:51:31.987931
3,61.29,72.23,False,2026-04-02 02:51:31.987931
3,61.42,72.2,False,2026-04-02 03:51:31.987931
3,61.73,72.18,False,2026-04-02 04:51:31.987931
3,62.18,72.14,False,2026-04-02 05:51:31.987931
3,63.19,72.1,False,2026-04-02 06:51:31.987931
3,64.21,72.08,False,2026-04-02 07:51:31.987931
3,66.66,72.04,False,2026-04-02 08:51:31.987931
3,70.74,72.02,False,2026-04-02 09:51:31.987931
3,75.37,71.97,False,2026-04-02 10:51:31.987931
3,77.35,71.96,False,2026-04-02 11:51:31.987931
3,81.04,71.92,False,2026-04-02 12:51:31.987931
3,11.95,71.89,False,2026-04-02 13:51:31.987931
3,15.79,71.86,False,2026-04-02 14:51:31.987931
3,17.61,71.84,False,2026-04-02 15:51:31.987931
3,19.27,71.8,False,2026-04-02 16:51:31.987931
3,22.55,71.77,False,2026-04-02 17:51:31.987931
3,25.84,71.73,False,2026-04-02 18:51:31.987931
3,28.47,71.69,False,2026-04-02 19:51:31.987931
3,29.5,71.66,False,2026-04-02 20:51:31.987931
3,30.3,71.62,False,2026-04-02 21:51:31.987931
3,31.8,71.6,False,2026-04-02 22:51:31.987931
3,33.28,71.58,False,2026-04-02 23:51:31.987931
3,33.53,71.57,False,2026-04-03 00:51:31.987931
3,34.03,71.55,False,2026-04-03 01:51:31.987931
3,34.2,71.54,False,2026-04-03 02:51:31.987931
3,34.52,71.51,False,2026-04-03 03:51:31.987931
3,34.86,71.47,False,2026-04-03 04:51:31.987931
3,35.11,71.42,False,2026-04-03 05:51:31.987931
3,36.02,71.38,False,2026-04-03 06:51:31.987931
3,37.49,71.36,False,2026-04-03 07:51:31.987931
3,41.07,71.34,False,2026-04-03 08:51:31.987931
3,45.7,71.3,False,2026-04-03 09:51:31.987931
3,47.82,71.27,False,2026-04-03 10:51:31.987931
3,49.24,71.23,False,2026-04-03 11:51:31.987931
3,53.67,71.18,False,2026-04-03 12:51:31.987931
3,57.88,71.16,False,2026-04-03 13:51:31.987931
3,61.2,71.14,False,2026-04-03 14:51:31.987931
3,62.67,71.12,False,2026-04-03 15:51:31.987931
3,64.02,71.11,False,2026-04-03 16:51:31.987931
3,67.01,71.07,False,2026-04-03 17:51:31.987931
3,70.9,71.04,False,2026-04-03 18:51:31.987931
3,75.7,71.01,False,2026-04-03 19:51:31.987931
3,77.18,70.99,False,2026-04-03 20:51:31.987931
3,78.69,70.98,False,2026-04-03 21:51:31.987931
3,79.34,70.94,False,2026-04-03 22:51:31.987931
3,80.31,70.9,False,2026-04-03 23:51:31.987931
3,6.42,70.86,False,2026-04-04 00:51:31.987931
3,6.42,70.84,False,2026-04-04 01:51:31.987931
3,6.64,70.81,False,2026-04-04 02:51:31.987931
3,7.1,70.77,False,2026-04-04 03:51:31.987931
3,7.46,70.72,False,2026-04-04 04:51:31.987931
3,7.89,70.68,False,2026-04-04 05:51:31.987931
3,9.75,70.66,False,2026-04-04 06:51:31.987931
3,10.45,70.61,False,2026-04-04 07:51:31.987931
3,15.33,70.57,False,2026-04-04 08:51:31.987931
3,18.42,70.53,False,2026-04-04 09:51:31.987931
3,21.27,70.5,False,2026-04-04 10:51:31.987931
3,21.86,70.47,False,2026-04-04 11:51:31.987931
3,26.77,70.45,False,2026-04-04 12:51:31.987931
3,31.45,70.4,False,2026-04-04 13:51:31.987931
3,33.56,70.36,False,2026-04-04 14:51:31.987931
3,34.43,70.32,False,2026-04-04 15:51:31.987931
3,36.24,70.28,False,2026-04-04 16:51:31.987931
3,40.58,70.24,False,2026-04-04 17:51:31.987931
3,44.25,70.21,False,2026-04-04 18:51:31.987931
3,48.31,70.16,False,2026-04-04 19:51:31.987931
3,49.36,70.12,False,2026-04-04 20:51:31.987931
3,50.52,70.07,False,2026-04-04 21:51:31.987931
3,51.83,70.04,False,2026-04-04 22:51:31.987931
3,53.18,70.0,False,2026-04-04 23:51:31.987931
3,53.38,69.95,False,2026-04-05 00:51:31.987931
3,53.67,69.91,False,2026-04-05 01:51:31.987931
3,53.73,69.88,False,2026-04-05 02:51:31.987931
3,54.13,69.85,False,2026-04-05 03:51:31.987931
3,54.49,69.83,False,2026-04-05 04:51:31.987931
3,54.73,69.78,False,2026-04-05 05:51:31.987931
3,56.01,69.76,False,2026-04-05 06:51:31.987931
3,57.13,69.74,False,2026-04-05 07:51:31.987931
3,61.03,69.69,False,2026-04-05 08:51:31.987931
3,63.35,69.67,False,2026-04-05 09:51:31.987931
3,65.55,69.64,False,2026-04-05 10:51:31.987931
3,66.3,69.6,False,2026-04-05 11:51:31.987931
3,69.53,69.58,False,2026-04-05 12:51:31.987931
3,74.49,69.55,False,2026-04-05 13:51:31.987931
3,76.82,69.52,False,2026-04-05 14:51:31.987931
3,78.74,69.5,False,2026-04-05 15:51:31.987931
3,79.27,69.46,False,2026-04-05 16:51:31.987931
3,83.73,69.45,False,2026-04-05 17:51:31.987931
3,12.0,69.43,False,2026-04-05 18:51:31.987931
